_match_key,event_id,match_confidence,home_team,away_team,is_home,status,goals_prevented,goals_prevented_value,crosses,crosses_value,dribbles,dribbles_value,offsides,offsides_value,shots_off_target,shots_off_target_value,shots_on_target,shots_on_target_value,counter_attacks,counter_attacks_value,corner_kicks,corner_kicks_value,possession_lost,possession_lost_value,big_chances,big_chances_value,clearances,clearances_value,tackles,tackles_value,expected_goals,expected_goals_value,long_balls,long_balls_value,free_kicks,free_kicks_value,ball_possession,ball_possession_value,interceptions,interceptions_value,big_chances_missed,big_chances_missed_value,blocked_shots,blocked_shots_value,passes,passes_value,goalkeeper_saves,goalkeeper_saves_value,red_cards,red_cards_value,total_shots,total_shots_value,duels_won,duels_won_value,fouls,fouls_value,accurate_passes,accurate_passes_value,yellow_cards,yellow_cards_value,shots_outside_box,shots_outside_box_value,goal_kicks,goal_kicks_value,shots_inside_box,shots_inside_box_value,throw_ins,throw_ins_value,counter_attack_shots,counter_attack_shots_value,aerials_won,aerials_won_value,error,lookup_error
game:4648033|team:trabzonspor kulubu,14109884,2.42,Trabzonspor,BaÅŸakÅŸehir FK,True,finished,0.20,0.1953,6/17 (35%),6.0,6/15 (40%),6.0,3,3.0,4,4.0,2,2.0,,,5,5.0,,,1,1.0,28,28.0,14,14.0,1.19,1.19,24/59 (41%),24.0,13,13.0,53%,53.0,11,11.0,,,5,5.0,423,423.0,1,1.0,,,11,11.0,,,10,10.0,350,350.0,0,0.0,2,2.0,13,13.0,9,9.0,21,21.0,,,,,,
game:4648894|team:vitoria sport clube,14288866,2.42,Gil Vicente,VitÃ³ria SC,False,finished,1.06,1.056,1/11 (9%),1.0,7/13 (54%),7.0,2,2.0,5,5.0,3,3.0,,,3,3.0,,,1,1.0,23,23.0,22,22.0,0.82,0.82,20/52 (38%),20.0,11,11.0,48%,48.0,12,12.0,1,1.0,3,3.0,352,352.0,6,6.0,,,11,11.0,,,16,16.0,266,266.0,2,2.0,5,5.0,5,5.0,6,6.0,26,26.0,,,,,,
game:4805926|team:futebol clube do porto,15632620,2.42,Nottingham Forest,FC Porto,False,finished,-0.09,-0.0933,3/13 (23%),3.0,6/13 (46%),6.0,0,0.0,6,6.0,1,1.0,,,1,1.0,,,3,3.0,13,13.0,22,22.0,0.97,0.97,29/63 (46%),29.0,16,16.0,39%,39.0,5,5.0,3,3.0,3,3.0,334,334.0,4,4.0,1,1.0,10,10.0,,,11,11.0,259,259.0,3,3.0,6,6.0,10,10.0,4,4.0,17,17.0,,,,,,
game:4805924|team:sporting clube de braga,15632618,2.47,Real Betis,Sporting Braga,False,finished,0.05,0.0547,1/8 (13%),1.0,6/10 (60%),6.0,3,3.0,0,0.0,5,5.0,,,1,1.0,,,4,4.0,42,42.0,20,20.0,1.50,1.5,15/45 (33%),15.0,11,11.0,46%,46.0,9,9.0,1,1.0,1,1.0,422,422.0,3,3.0,,,6,6.0,,,16,16.0,344,344.0,3,3.0,1,1.0,5,5.0,5,5.0,19,19.0,,,,,,
game:4814377|team:sporting clube de portugal,15632631,2.47,Arsenal,Sporting CP,False,finished,0.18,0.1831,3/9 (33%),3.0,3/13 (23%),3.0,1,1.0,6,6.0,1,1.0,,,3,3.0,,,1,1.0,23,23.0,27,27.0,0.29,0.29,11/29 (38%),11.0,7,7.0,50%,50.0,13,13.0,1,1.0,1,1.0,445,445.0,1,1.0,,,8,8.0,,,11,11.0,388,388.0,1,1.0,1,1.0,12,12.0,7,7.0,13,13.0,,,,,,
game:4648021|team:besiktas jimnastik kulubu,14109872,2.5,BeÅŸiktaÅŸ JK,Antalyaspor,True,finished,-1.10,-1.1025,8/24 (33%),8.0,10/17 (59%),10.0,2,2.0,4,4.0,12,12.0,,,10,10.0,,,7,7.0,16,16.0,12,12.0,3.35,3.35,19/29 (66%),19.0,11,11.0,64%,64.0,10,10.0,3,3.0,5,5.0,464,464.0,1,1.0,,,21,21.0,,,13,13.0,400,400.0,1,1.0,6,6.0,8,8.0,15,15.0,23,23.0,,,,,,
game:4649530|team:the celtic football club,14035310,2.305,Celtic,St. Mirren,True,finished,0.07,0.068,3/23 (13%),3.0,3/14 (21%),3.0,2,2.0,1,1.0,4,4.0,,,3,3.0,,,3,3.0,18,18.0,13,13.0,0.94,0.94,34/54 (63%),34.0,14,14.0,56%,56.0,3,3.0,2,2.0,2,2.0,602,602.0,1,1.0,,,7,7.0,,,12,12.0,547,547.0,0,0.0,4,4.0,4,4.0,3,3.0,22,22.0,,,,,,
game:4648901|team:futebol clube do porto,14288854,2.42,Estoril Praia,FC Porto,False,finished,-0.22,-0.2237,7/21 (33%),7.0,14/26 (54%),14.0,2,2.0,12,12.0,5,5.0,,,8,8.0,,,3,3.0,21,21.0,19,19.0,2.67,2.67,21/47 (45%),21.0,13,13.0,45%,45.0,15,15.0,1,1.0,3,3.0,367,367.0,2,2.0,,,20,20.0,,,15,15.0,286,286.0,1,1.0,9,9.0,6,6.0,11,11.0,14,14.0,,,,,,
game:4839837|team:fussballclub red bull salzburg,15690641,2.55,Red Bull Salzburg,LASK,True,finished,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Failed to fetch https://api.sofascore.com/api/v1/event/15690641/statistics: HTTP Error 403: . SofaScore blocked this request; rerun later or rely on cached dates already fetched.,
game:4648026|team:fenerbahce spor kulubu,14109876,2.39,Kayserispor,FenerbahÃ§e,False,finished,0.21,0.2076,4/20 (20%),4.0,11/17 (65%),11.0,2,2.0,3,3.0,7,7.0,,,5,5.0,,,2,2.0,16,16.0,5,5.0,1.47,1.47,20/42 (48%),20.0,19,19.0,60%,60.0,7,7.0,,,8,8.0,556,556.0,3,3.0,,,18,18.0,,,11,11.0,490,490.0,3,3.0,8,8.0,8,8.0,10,10.0,12,12.0,,,,,,
game:4648028|team:galatasaray spor kulubu,14109879,2.39,Galatasaray,Kocaelispor,True,finished,0.26,0.2636,5/21 (24%),5.0,10/12 (83%),10.0,0,0.0,4,4.0,6,6.0,,,4,4.0,,,3,3.0,13,13.0,11,11.0,1.36,1.36,28/55 (51%),28.0,13,13.0,67%,67.0,9,9.0,2,2.0,3,3.0,608,608.0,2,2.0,,,13,13.0,,,15,15.0,527,527.0,0,0.0,6,6.0,9,9.0,7,7.0,22,22.0,,,,,,
game:4649532|team:rangers football club,14035316,2.42,Falkirk FC,Rangers,False,finished,-0.77,-0.7693,6/13 (46%),6.0,9/24 (38%),9.0,1,1.0,6,6.0,9,9.0,,,1,1.0,,,6,6.0,14,14.0,23,23.0,3.94,3.94,20/48 (42%),20.0,16,16.0,48%,48.0,5,5.0,1,1.0,5,5.0,354,354.0,0,0.0,,,20,20.0,,,13,13.0,265,265.0,4,4.0,2,2.0,9,9.0,18,18.0,22,22.0,,,,,,
game:4648906|team:sport lisboa e benfica,14288859,2.305,Benfica,CD Nacional,True,finished,0.64,0.6352,9/27 (33%),9.0,12/27 (44%),12.0,3,3.0,8,8.0,8,8.0,,,15,15.0,,,5,5.0,9,9.0,13,13.0,3.43,3.43,27/43 (63%),27.0,17,17.0,58%,58.0,7,7.0,3,3.0,8,8.0,466,466.0,4,4.0,,,24,24.0,,,13,13.0,403,403.0,1,1.0,4,4.0,6,6.0,20,20.0,19,19.0,,,,,,
game:4648898|team:sporting clube de braga,14288851,2.5,Sporting Braga,FC Arouca,True,finished,0.26,0.2559,1/6 (0%),1.0,6/10 (60%),6.0,5,5.0,1,1.0,2,2.0,,,6,6.0,,,1,1.0,36,36.0,6,6.0,0.91,0.91,13/33 (39%),13.0,12,12.0,62%,62.0,6,6.0,0,0.0,3,3.0,649,649.0,1,1.0,1,1.0,6,6.0,,,9,9.0,574,574.0,2,2.0,3,3.0,6,6.0,3,3.0,25,25.0,,,,,,
game:4648902|team:sporting clube de portugal,14288855,2.5,CF Estrela Amadora,Sporting CP,False,finished,0.76,0.7594,1/18 (6%),1.0,5/16 (31%),5.0,0,0.0,4,4.0,2,2.0,,,13,13.0,,,,,10,10.0,9,9.0,0.62,0.62,19/40 (48%),19.0,14,14.0,67%,67.0,4,4.0,,,4,4.0,584,584.0,3,3.0,,,10,10.0,,,16,16.0,506,506.0,1,1.0,5,5.0,8,8.0,5,5.0,16,16.0,,,,,,
game:4648022|team:trabzonspor kulubu,14109873,2.47,Alanyaspor,Trabzonspor,False,finished,-0.11,-0.1129,5/24 (21%),5.0,3/8 (38%),3.0,1,1.0,7,7.0,3,3.0,,,5,5.0,,,2,2.0,6,6.0,7,7.0,2.05,2.05,40/60 (67%),40.0,8,8.0,59%,59.0,5,5.0,1,1.0,7,7.0,565,565.0,1,1.0,,,17,17.0,,,13,13.0,508,508.0,1,1.0,8,8.0,8,8.0,9,9.0,20,20.0,,,,,,
game:4648900|team:vitoria sport clube,14288853,2.5,AVS - Futebol SAD,VitÃ³ria SC,False,finished,0.12,0.1198,6/22 (27%),6.0,5/18 (28%),5.0,2,2.0,7,7.0,6,6.0,,,4,4.0,,,4,4.0,31,31.0,17,17.0,2.37,2.37,18/41 (44%),18.0,16,16.0,60%,60.0,6,6.0,3,3.0,1,1.0,422,422.0,3,3.0,,,14,14.0,,,9,9.0,344,344.0,1,1.0,6,6.0,8,8.0,8,8.0,25,25.0,,,,,,
game:4805922|team:futebol clube do porto,15632616,2.42,FC Porto,Nottingham Forest,True,finished,-0.57,-0.5705,4/19 (21%),4.0,8/22 (36%),8.0,0,0.0,5,5.0,8,8.0,,,5,5.0,,,5,5.0,15,15.0,15,15.0,2.16,2.16,27/47 (57%),27.0,11,11.0,52%,52.0,8,8.0,4,4.0,3,3.0,504,504.0,2,2.0,,,16,16.0,,,4,4.0,442,442.0,1,1.0,5,5.0,3,3.0,11,11.0,19,19.0,,,,,,
game:4648008|team:galatasaray spor kulubu,15853049,2.39,GÃ¶ztepe,Galatasaray,False,finished,0.95,0.9484,3/10 (30%),3.0,5/10 (50%),5.0,0,0.0,2,2.0,4,4.0,,,2,2.0,,,4,4.0,31,31.0,15,15.0,1.38,1.38,23/63 (37%),23.0,13,13.0,68%,68.0,7,7.0,2,2.0,1,1.0,505,505.0,5,5.0,,,7,7.0,,,9,9.0,413,413.0,1,1.0,0,0.0,13,13.0,7,7.0,16,16.0,,,,,,
game:4805920|team:sporting clube de braga,15632614,2.47,Sporting Braga,Real Betis,True,finished,0.37,0.3682,2/12 (17%),2.0,6/15 (40%),6.0,2,2.0,1,1.0,3,3.0,,,4,4.0,,,2,2.0,6,6.0,11,11.0,1.26,1.26,23/45 (51%),23.0,13,13.0,64%,64.0,5,5.0,1,1.0,3,3.0,695,695.0,5,5.0,,,7,7.0,,,13,13.0,624,624.0,3,3.0,1,1.0,4,4.0,6,6.0,14,14.0,,,,,,
game:4814373|team:sporting clube de portugal,15632086,2.47,Sporting CP,Arsenal,True,finished,-0.06,-0.0629,1/11 (9%),1.0,4/12 (33%),4.0,2,2.0,4,4.0,5,5.0,,,3,3.0,,,2,2.0,19,19.0,15,15.0,0.71,0.71,22/42 (52%),22.0,10,10.0,44%,44.0,8,8.0,2,2.0,2,2.0,405,405.0,3,3.0,,,11,11.0,,,11,11.0,345,345.0,1,1.0,3,3.0,6,6.0,8,8.0,15,15.0,,,,,,
game:4648013|team:besiktas jimnastik kulubu,14109862,2.42,FenerbahÃ§e,BeÅŸiktaÅŸ JK,False,finished,1.53,1.5253,1/14 (7%),1.0,6/22 (27%),6.0,0,0.0,2,2.0,2,2.0,,,5,5.0,,,2,2.0,30,30.0,23,23.0,0.83,0.83,16/44 (36%),16.0,13,13.0,44%,44.0,14,14.0,2,2.0,10,10.0,368,368.0,5,5.0,,,14,14.0,,,19,19.0,285,285.0,5,5.0,9,9.0,7,7.0,5,5.0,18,18.0,,,,,,
game:4649535|team:the celtic football club,14035304,2.42,Dundee FC,Celtic,False,finished,0.21,0.2113,6/20 (30%),6.0,8/17 (47%),8.0,,,7,7.0,8,8.0,,,4,4.0,,,4,4.0,23,23.0,18,18.0,3.82,3.82,24/62 (39%),24.0,7,7.0,58%,58.0,8,8.0,2,2.0,2,2.0,553,553.0,2,2.0,0,0.0,17,17.0,,,13,13.0,460,460.0,2,2.0,9,9.0,7,7.0,8,8.0,23,23.0,,,,,,
game:4648856|team:futebol clube do porto,14288845,2.42,FC Porto,FamalicÃ£o,True,finished,-0.25,-0.2472,1/17 (6%),1.0,13/21 (62%),13.0,2,2.0,2,2.0,3,3.0,,,4,4.0,,,0,0.0,20,20.0,6,6.0,0.40,0.4,14/29 (48%),14.0,14,14.0,51%,51.0,9,9.0,0,0.0,3,3.0,419,419.0,4,4.0,,,8,8.0,,,20,20.0,352,352.0,5,5.0,3,3.0,4,4.0,5,5.0,23,23.0,,,,,,
game:4839835|team:fussballclub red bull salzburg,15690631,2.385,TSV Hartberg,Red Bull Salzburg,False,finished,-0.46,-0.4648,10/21 (48%),10.0,9/14 (64%),9.0,2,2.0,6,6.0,8,8.0,,,7,7.0,,,4,4.0,29,29.0,12,12.0,2.01,2.01,11/36 (31%),11.0,7,7.0,62%,62.0,9,9.0,2,2.0,7,7.0,429,429.0,2,2.0,0,0.0,21,21.0,,,8,8.0,360,360.0,3,3.0,5,5.0,10,10.0,16,16.0,21,21.0,,,,,,
game:4648013|team:fenerbahce spor kulubu,14109862,2.42,FenerbahÃ§e,BeÅŸiktaÅŸ JK,True,finished,0.15,0.1519,5/25 (20%),5.0,7/19 (37%),7.0,2,2.0,4,4.0,6,6.0,,,10,10.0,,,5,5.0,18,18.0,26,26.0,2.95,2.95,26/48 (54%),26.0,18,18.0,56%,56.0,17,17.0,4,4.0,3,3.0,461,461.0,2,2.0,,,13,13.0,,,13,13.0,381,381.0,3,3.0,7,7.0,6,6.0,6,6.0,23,23.0,,,,,,
game:4648017|team:galatasaray spor kulubu,14109867,2.39,Trabzonspor,Galatasaray,False,finished,-0.68,-0.6779,14/38 (37%),14.0,11/18 (61%),11.0,0,0.0,9,9.0,3,3.0,,,10,10.0,,,3,3.0,10,10.0,14,14.0,1.47,1.47,27/40 (68%),27.0,12,12.0,64%,64.0,8,8.0,2,2.0,7,7.0,441,441.0,1,1.0,1,1.0,19,19.0,,,15,15.0,385,385.0,4,4.0,8,8.0,11,11.0,11,11.0,22,22.0,,,,,,
game:4649539|team:rangers football club,14035309,2.39,Rangers,Dundee United,True,finished,0.37,0.3743,5/27 (19%),5.0,9/15 (60%),9.0,,,6,6.0,10,10.0,,,10,10.0,,,7,7.0,22,22.0,17,17.0,3.89,3.89,21/44 (48%),21.0,12,12.0,67%,67.0,7,7.0,4,4.0,5,5.0,523,523.0,2,2.0,,,21,21.0,,,9,9.0,451,451.0,1,1.0,5,5.0,3,3.0,16,16.0,21,21.0,,,,,,
game:4648859|team:sport lisboa e benfica,14288848,2.39,Casa Pia,Benfica,False,finished,-0.38,-0.3772,5/28 (18%),5.0,7/12 (58%),7.0,2,2.0,9,9.0,3,3.0,,,12,12.0,,,4,4.0,25,25.0,15,15.0,1.93,1.93,17/35 (49%),17.0,19,19.0,79%,79.0,4,4.0,3,3.0,6,6.0,605,605.0,1,1.0,,,18,18.0,,,10,10.0,522,522.0,0,0.0,6,6.0,2,2.0,12,12.0,27,27.0,,,,,,
game:4648858|team:sporting clube de braga,14288847,2.47,Moreirense,Sporting Braga,False,finished,0.13,0.1293,6/17 (35%),6.0,12/22 (55%),12.0,2,2.0,1,1.0,7,7.0,,,9,9.0,,,2,2.0,16,16.0,11,11.0,1.24,1.24,16/49 (33%),16.0,9,9.0,60%,60.0,6,6.0,1,1.0,2,2.0,637,637.0,2,2.0,,,10,10.0,,,14,14.0,561,561.0,3,3.0,3,3.0,4,4.0,7,7.0,22,22.0,,,,,,
game:4648857|team:sporting clube de portugal,14288846,2.47,Sporting CP,Santa Clara,True,finished,-0.29,-0.2901,7/25 (28%),7.0,6/14 (43%),6.0,0,0.0,5,5.0,8,8.0,,,9,9.0,,,5,5.0,18,18.0,20,20.0,2.69,2.69,16/24 (67%),16.0,21,21.0,71%,71.0,6,6.0,2,2.0,9,9.0,546,546.0,2,2.0,,,22,22.0,,,12,12.0,498,498.0,4,4.0,6,6.0,5,5.0,16,16.0,11,11.0,,,,,,
game:4648017|team:trabzonspor kulubu,14109867,2.39,Trabzonspor,Galatasaray,True,finished,-0.54,-0.5396,5/12 (42%),5.0,9/16 (56%),9.0,3,3.0,7,7.0,4,4.0,,,3,3.0,,,3,3.0,23,23.0,16,16.0,0.87,0.87,26/53 (49%),26.0,15,15.0,36%,36.0,9,9.0,1,1.0,2,2.0,261,261.0,2,2.0,0,0.0,13,13.0,,,12,12.0,202,202.0,4,4.0,6,6.0,14,14.0,7,7.0,15,15.0,,,,,,
game:4648861|team:vitoria sport clube,14288850,2.42,VitÃ³ria SC,Tondela,True,finished,0.07,0.0663,4/15 (27%),4.0,5/12 (42%),5.0,1,1.0,5,5.0,5,5.0,,,3,3.0,,,3,3.0,17,17.0,21,21.0,2.52,2.52,18/44 (41%),18.0,15,15.0,52%,52.0,7,7.0,1,1.0,2,2.0,390,390.0,1,1.0,,,12,12.0,,,14,14.0,327,327.0,1,1.0,3,3.0,4,4.0,9,9.0,18,18.0,,,,,,
game:4649541|team:the celtic football club,14035299,2.39,Dundee United,Celtic,False,finished,-0.72,-0.7225,6/23 (26%),6.0,9/20 (45%),9.0,2,2.0,5,5.0,3,3.0,,,6,6.0,,,2,2.0,35,35.0,15,15.0,1.14,1.14,15/63 (24%),15.0,7,7.0,74%,74.0,12,12.0,2,2.0,5,5.0,591,591.0,6,6.0,,,13,13.0,,,8,8.0,479,479.0,2,2.0,4,4.0,9,9.0,9,9.0,29,29.0,,,,,,
game:4648869|team:futebol clube do porto,14288839,2.5,Sporting Braga,FC Porto,False,finished,-0.24,-0.2405,3/13 (23%),3.0,8/14 (57%),8.0,2,2.0,7,7.0,3,3.0,,,5,5.0,,,2,2.0,22,22.0,19,19.0,1.21,1.21,11/37 (30%),11.0,12,12.0,38%,38.0,7,7.0,1,1.0,2,2.0,297,297.0,0,0.0,,,12,12.0,,,15,15.0,237,237.0,5,5.0,5,5.0,3,3.0,7,7.0,19,19.0,,,,,,
game:4839825|team:fussballclub red bull salzburg,15690680,2.423,SK Sturm Graz,Red Bull Salzburg,False,finished,-0.82,-0.8182,7/21 (33%),7.0,9/12 (75%),9.0,2,2.0,9,9.0,1,1.0,,,1,1.0,,,1,1.0,35,35.0,20,20.0,1.26,1.26,30/86 (35%),30.0,13,13.0,53%,53.0,12,12.0,1,1.0,5,5.0,323,323.0,2,2.0,1,1.0,15,15.0,,,12,12.0,193,193.0,5,5.0,4,4.0,9,9.0,11,11.0,32,32.0,,,,,,
game:4649546|team:rangers football club,14035303,2.39,Rangers,Aberdeen,True,finished,-0.17,-0.1683,4/22 (18%),4.0,5/15 (33%),5.0,,,5,5.0,7,7.0,,,2,2.0,,,3,3.0,12,12.0,14,14.0,1.61,1.61,19/52 (37%),19.0,17,17.0,62%,62.0,12,12.0,2,2.0,6,6.0,515,515.0,0,0.0,,,18,18.0,,,15,15.0,431,431.0,0,0.0,6,6.0,6,6.0,12,12.0,22,22.0,,,,,,
game:4648870|team:sport lisboa e benfica,14288841,2.42,Benfica,VitÃ³ria SC,True,finished,0.14,0.1401,1/11 (9%),1.0,5/14 (36%),5.0,0,0.0,5,5.0,4,4.0,,,4,4.0,,,6,6.0,21,21.0,18,18.0,2.34,2.34,16/37 (43%),16.0,15,15.0,49%,49.0,8,8.0,4,4.0,3,3.0,448,448.0,2,2.0,,,12,12.0,,,15,15.0,383,383.0,0,0.0,3,3.0,9,9.0,9,9.0,16,16.0,,,,,,
game:4648869|team:sporting clube de braga,14288839,2.5,Sporting Braga,FC Porto,True,finished,-0.64,-0.6359,1/11 (9%),1.0,6/14 (43%),6.0,0,0.0,3,3.0,1,1.0,,,3,3.0,,,1,1.0,18,18.0,13,13.0,0.99,0.99,18/41 (44%),18.0,14,14.0,62%,62.0,5,5.0,0,0.0,2,2.0,493,493.0,1,1.0,,,6,6.0,,,12,12.0,428,428.0,4,4.0,2,2.0,8,8.0,4,4.0,16,16.0,,,,,,
game:4648866|team:sporting clube de portugal,14288836,2.5,FC Alverca,Sporting CP,False,finished,-0.05,-0.0549,1/9 (11%),1.0,6/20 (30%),6.0,3,3.0,5,5.0,9,9.0,,,1,1.0,,,4,4.0,16,16.0,12,12.0,1.46,1.46,19/37 (51%),19.0,13,13.0,69%,69.0,7,7.0,4,4.0,1,1.0,702,702.0,3,3.0,,,15,15.0,,,9,9.0,637,637.0,2,2.0,8,8.0,5,5.0,7,7.0,24,24.0,,,,,,
game:4648870|team:vitoria sport clube,14288841,2.42,Benfica,VitÃ³ria SC,False,finished,-2.10,-2.1029,6/19 (32%),6.0,4/14 (29%),4.0,1,1.0,9,9.0,2,2.0,,,8,8.0,,,1,1.0,18,18.0,18,18.0,0.75,0.75,22/36 (61%),22.0,15,15.0,51%,51.0,9,9.0,1,1.0,5,5.0,460,460.0,2,2.0,,,16,16.0,,,15,15.0,409,409.0,1,1.0,9,9.0,5,5.0,7,7.0,15,15.0,,,,,,
game:4648002|team:besiktas jimnastik kulubu,14109852,2.42,BeÅŸiktaÅŸ JK,KasÄ±mpaÅŸa,True,finished,-0.22,-0.2155,4/16 (25%),4.0,9/17 (53%),9.0,3,3.0,3,3.0,6,6.0,,,2,2.0,,,2,2.0,21,21.0,8,8.0,1.60,1.6,20/51 (39%),20.0,14,14.0,50%,50.0,5,5.0,2,2.0,5,5.0,434,434.0,0,0.0,,,14,14.0,,,20,20.0,354,354.0,3,3.0,4,4.0,6,6.0,10,10.0,16,16.0,,,,,,
game:4805916|team:futebol clube do porto,15631840,2.335,FC Porto,VfB Stuttgart,True,finished,0.99,0.9915,1/8 (13%),1.0,6/17 (35%),6.0,1,1.0,5,5.0,4,4.0,,,4,4.0,,,2,2.0,31,31.0,8,8.0,1.50,1.5,13/45 (29%),13.0,16,16.0,36%,36.0,11,11.0,1,1.0,1,1.0,282,282.0,6,6.0,0,0.0,10,10.0,,,6,6.0,206,206.0,3,3.0,3,3.0,10,10.0,7,7.0,14,14.0,,,,,,
game:4648007|team:fenerbahce spor kulubu,14109856,2.42,FenerbahÃ§e,Gaziantep FK,True,finished,0.43,0.4346,5/22 (23%),5.0,5/12 (42%),5.0,1,1.0,4,4.0,8,8.0,,,11,11.0,,,5,5.0,14,14.0,14,14.0,2.79,2.79,28/40 (70%),28.0,14,14.0,64%,64.0,9,9.0,2,2.0,7,7.0,571,571.0,3,3.0,,,19,19.0,,,10,10.0,507,507.0,1,1.0,6,6.0,2,2.0,13,13.0,15,15.0,,,,,,
game:4814363|team:galatasaray spor kulubu,15631369,2.42,Liverpool FC,Galatasaray,False,finished,1.43,1.4308,2/9 (22%),2.0,9/15 (60%),9.0,0,0.0,2,2.0,1,1.0,,,2,2.0,,,0,0.0,32,32.0,28,28.0,0.18,0.18,29/69 (42%),29.0,15,15.0,38%,38.0,6,6.0,0,0.0,1,1.0,317,317.0,11,11.0,,,4,4.0,,,7,7.0,225,225.0,,,2,2.0,9,9.0,2,2.0,10,10.0,,,,,,
game:4805912|team:sporting clube de braga,15631839,2.385,Sporting Braga,FerencvÃ¡ros TC,True,finished,0.74,0.7351,3/9 (33%),3.0,6/16 (38%),6.0,3,3.0,3,3.0,6,6.0,,,4,4.0,,,2,2.0,20,20.0,24,24.0,1.54,1.54,12/38 (32%),12.0,15,15.0,49%,49.0,2,2.0,,,0,0.0,455,455.0,3,3.0,,,9,9.0,,,18,18.0,377,377.0,5,5.0,2,2.0,3,3.0,7,7.0,18,18.0,,,,,,
game:4814368|team:sporting clube de portugal,15631366,2.47,Sporting CP,BodÃ¸/Glimt,True,finished,1.35,1.3498,11/39 (28%),11.0,14/32 (44%),14.0,3,3.0,13,13.0,14,14.0,,,16,16.0,,,9,9.0,20,20.0,18,18.0,3.78,3.78,33/59 (56%),33.0,10,10.0,66%,66.0,13,13.0,5,5.0,11,11.0,726,726.0,3,3.0,,,38,38.0,,,17,17.0,622,622.0,3,3.0,13,13.0,6,6.0,25,25.0,25,25.0,,,,,,
game:4648004|team:trabzonspor kulubu,14109851,2.39,EyÃ¼pspor,Trabzonspor,False,finished,0.25,0.2474,6/16 (38%),6.0,3/12 (25%),3.0,1,1.0,6,6.0,3,3.0,,,5,5.0,,,2,2.0,10,10.0,24,24.0,1.50,1.5,16/50 (32%),16.0,17,17.0,50%,50.0,11,11.0,1,1.0,1,1.0,453,453.0,1,1.0,,,10,10.0,,,15,15.0,373,373.0,1,1.0,2,2.0,8,8.0,8,8.0,27,27.0,,,,,,
game:4647995|team:besiktas jimnastik kulubu,14109842,2.42,GenÃ§lerbirliÄŸi,BeÅŸiktaÅŸ JK,False,finished,1.17,1.1719,4/22 (18%),4.0,7/17 (41%),7.0,4,4.0,10,10.0,7,7.0,,,10,10.0,,,3,3.0,22,22.0,20,20.0,1.52,1.52,30/41 (73%),30.0,6,6.0,69%,69.0,5,5.0,3,3.0,7,7.0,492,492.0,4,4.0,0,0.0,24,24.0,,,10,10.0,441,441.0,1,1.0,10,10.0,7,7.0,14,14.0,11,11.0,,,,,,
game:4649518|team:the celtic football club,14035293,2.39,Celtic,Motherwell,True,finished,0.02,0.0164,4/18 (22%),4.0,4/10 (40%),4.0,0,0.0,4,4.0,6,6.0,,,2,2.0,,,4,4.0,13,13.0,20,20.0,2.12,2.12,22/42 (52%),22.0,9,9.0,47%,47.0,11,11.0,1,1.0,3,3.0,478,478.0,3,3.0,0,0.0,13,13.0,,,10,10.0,418,418.0,4,4.0,6,6.0,10,10.0,7,7.0,14,14.0,,,,,,
game:4648875|team:futebol clube do porto,14288827,2.42,FC Porto,Moreirense,True,finished,0.07,0.0729,2/11 (18%),2.0,8/14 (57%),8.0,2,2.0,5,5.0,9,9.0,,,4,4.0,,,6,6.0,4,4.0,17,17.0,2.35,2.35,15/28 (54%),15.0,15,15.0,58%,58.0,7,7.0,5,5.0,3,3.0,552,552.0,2,2.0,,,17,17.0,,,14,14.0,483,483.0,1,1.0,7,7.0,5,5.0,10,10.0,14,14.0,,,,,,
game:4839823|team:fussballclub red bull salzburg,15689968,2.385,Red Bull Salzburg,SK Rapid Wien,True,finished,0.13,0.1271,3/17 (18%),3.0,11/24 (46%),11.0,1,1.0,8,8.0,4,4.0,,,3,3.0,,,3,3.0,6,6.0,19,19.0,2.00,2.0,13/39 (33%),13.0,12,12.0,51%,51.0,13,13.0,3,3.0,7,7.0,449,449.0,2,2.0,1,1.0,19,19.0,,,16,16.0,371,371.0,1,1.0,8,8.0,4,4.0,11,11.0,25,25.0,,,,,,
game:4647999|team:fenerbahce spor kulubu,14109846,2.39,Fatih KaragÃ¼mrÃ¼k,FenerbahÃ§e,False,finished,-0.31,-0.3089,3/47 (6%),3.0,11/24 (46%),11.0,3,3.0,7,7.0,3,3.0,,,14,14.0,,,0,0.0,10,10.0,18,18.0,0.63,0.63,26/38 (68%),26.0,16,16.0,68%,68.0,10,10.0,0,0.0,6,6.0,603,603.0,3,3.0,,,16,16.0,,,7,7.0,530,530.0,3,3.0,9,9.0,4,4.0,7,7.0,24,24.0,,,,,,
game:4647997|team:galatasaray spor kulubu,14109844,2.42,Galatasaray,BaÅŸakÅŸehir FK,True,finished,0.35,0.3508,6/28 (21%),6.0,7/18 (39%),7.0,5,5.0,8,8.0,6,6.0,,,9,9.0,,,5,5.0,17,17.0,11,11.0,2.68,2.68,39/72 (54%),39.0,12,12.0,67%,67.0,7,7.0,3,3.0,5,5.0,511,511.0,3,3.0,0,0.0,19,19.0,,,13,13.0,449,449.0,0,0.0,5,5.0,6,6.0,14,14.0,17,17.0,,,,,,
